phi,constraint,S_times_Ms,psi_s,regime
4.285593220338983,1.7000000000000002,1.085911656249123,2.7375150775931276,overload_or_unbounded
4.285593220338983,1.8000000000000003,1.0987499828156693,2.6159974873346696,overload_or_unbounded
4.285593220338983,1.9000000000000001,1.1102284145924708,2.5042038771606263,overload_or_unbounded
4.285593220338983,2.0,1.1204867766217663,2.4009752666848607,overload_or_unbounded
4.285593220338983,2.1,1.1296468246405178,2.305336558598506,overload_or_unbounded
4.285593220338983,2.2,1.1378150685919857,2.21646024725334,overload_or_unbounded
4.285593220338983,2.3000000000000003,1.1450850827703902,2.133638638013951,overload_or_unbounded
4.285593220338983,2.4000000000000004,1.1515394082918582,2.056262283803646,overload_or_unbounded
4.285593220338983,2.5000000000000004,1.157251129426406,1.9838030377997744,overload_or_unbounded
4.285593220338983,2.6,1.1622851872068745,1.9158005839977719,overload_or_unbounded
4.285593220338983,2.7,1.166699480019179,1.8518516228678554,overload_or_unbounded
4.285593220338983,2.8000000000000003,1.170545790414173,1.791601108391184,overload_or_unbounded
4.285593220338983,2.9000000000000004,1.1738705693321145,1.73473508740868,overload_or_unbounded
4.285593220338983,3.0000000000000004,1.1767156026925458,1.6809748030554248,overload_or_unbounded
4.285593220338983,3.1,1.1791185804335338,1.6300718046069929,overload_or_unbounded
4.285593220338983,3.2,1.1811135842587304,1.581803865359216,overload_or_unbounded
4.285593220338983,3.3000000000000003,1.1827315073258573,1.5359715543263637,overload_or_unbounded
4.285593220338983,3.4000000000000004,1.1840004167041278,1.4923953407958062,overload_or_unbounded
4.285593220338983,3.5000000000000004,1.1849458675032183,1.4509131360687102,overload_or_unbounded
4.285593220338983,3.6,1.1855911760281241,1.4113781961332919,overload_or_unbounded
4.285593220338983,3.7,1.185957658062433,1.3736573240544485,overload_or_unbounded
4.285593220338983,3.8000000000000003,1.186064837365458,1.3376293226041749,overload_or_unbounded
4.285593220338983,3.9000000000000004,1.185930628638402,1.303183656893611,overload_or_unbounded
4.285593220338983,4.0,1.185571498533886,1.2702192940859878,overload_or_unbounded
4.285593220338983,4.1,1.185002607722511,1.2386436931072216,overload_or_unbounded
4.285593220338983,4.2,1.1842379365664653,1.2083719219565403,overload_or_unbounded
4.285593220338983,4.3,1.1832903965652903,1.1793258840028917,overload_or_unbounded
4.285593220338983,4.3999999999999995,1.1821719294181616,1.1514336377248928,overload_or_unbounded
4.285593220338983,4.5,1.1808935952787643,1.1246287968596445,near_critical
4.285593220338983,4.6,1.1794656515536974,1.0988499999828754,near_critical
4.285593220338983,4.7,1.177897623405727,1.0740404402385073,near_critical
4.285593220338983,4.8,1.1761983669630347,1.050147447339701,near_critical
4.285593220338983,4.9,1.1743761260998529,1.0271221151309158,near_critical
4.285593220338983,5.0,1.1724385835384958,1.0049189689752838,near_critical
4.285593220338983,5.1,1.1703929069244365,0.9834956680486667,near_critical
4.285593220338983,5.2,1.1682457904419832,0.9628127383091768,near_critical
4.285593220338983,5.3,1.1660034924660585,0.9428333324913428,near_critical
4.285593220338983,5.4,1.163671869683628,0.9235230139658044,near_critical
4.285593220338983,5.5,1.1612564080649759,0.9048495617233564,near_critical
4.285593220338983,5.6,1.158762251018939,0.8867827940984829,near_critical
4.285593220338983,5.7,1.1561942250263104,0.8692944091522525,near_critical
4.285593220338983,5.8,1.1535568630110242,0.8523578398957845,near_critical
4.285593220338983,5.9,1.1508544256786166,0.835948122760236,underdriven_or_overconstrained
4.285593220338983,6.0,1.1480909210252417,0.8200417779130857,underdriven_or_overconstrained
4.386440677966101,0.1,0.3854170253532019,16.90608917989977,overload_or_unbounded
4.386440677966101,0.2,0.4939496094149439,10.833403298015886,overload_or_unbounded
4.386440677966101,0.30000000000000004,0.5845712767180317,8.547290757888508,overload_or_unbounded
4.386440677966101,0.4,0.6611293608927159,7.250011805043849,overload_or_unbounded
4.386440677966101,0.5,0.7264451765629865,6.373017345576301,overload_or_unbounded
4.386440677966101,0.6,0.7826346506934712,5.7216341129793875,overload_or_unbounded
4.386440677966101,0.7000000000000001,0.8313157899290194,5.209310567400246,overload_or_unbounded
4.386440677966101,0.8,0.8737469921520574,4.79079918578289,overload_or_unbounded
4.386440677966101,0.9,0.9109216807038116,4.439671016311609,overload_or_unbounded
4.386440677966101,1.0,0.9436345483370591,4.139196967959845,overload_or_unbounded
4.386440677966101,1.1,0.9725288743232456,3.878127468025515,overload_or_unbounded
4.386440677966101,1.2000000000000002,0.9981309368921345,3.6485351196000617,overload_or_unbounded
4.386440677966101,1.3000000000000003,1.020875448511492,3.444622764990535,overload_or_unbounded
4.386440677966101,1.4000000000000001,1.0411246323451422,3.262022455822309,overload_or_unbounded
4.386440677966101,1.5000000000000002,1.0591827203594573,3.097361446655678,overload_or_unbounded
4.386440677966101,1.6,1.0753071057114074,2.94798176862407,overload_or_unbounded
4.386440677966101,1.7000000000000002,1.0897170168266659,2.81175238240021,overload_or_unbounded
4.386440677966101,1.8000000000000003,1.102600332745262,2.686939417273764,overload_or_unbounded
4.386440677966101,1.9000000000000001,1.11411898839435,2.572114131993379,overload_or_unbounded
4.386440677966101,2.0,1.1244132988051108,2.4660861163623955,overload_or_unbounded
4.386440677966101,2.1,1.133605446383176,2.3678538298948015,overload_or_unbounded
4.386440677966101,2.2,1.141802314314635,2.2765673262297956,overload_or_unbounded
4.386440677966101,2.3000000000000003,1.1490978048061387,2.1914997191144336,overload_or_unbounded
4.386440677966101,2.4000000000000004,1.1555747482226746,2.1120250341809896,overload_or_unbounded
4.386440677966101,2.5000000000000004,1.1613064849434906,2.0376008020567817,overload_or_unbounded
4.386440677966101,2.6,1.1663581835743106,1.9677542236573113,overload_or_unbounded
4.386440677966101,2.7,1.170787945394383,1.9020710625741761,overload_or_unbounded
4.386440677966101,2.8000000000000003,1.174647734416171,1.8401866444727906,overload_or_unbounded
4.386440677966101,2.9000000000000004,1.177984164357979,1.781778502255084,overload_or_unbounded
4.386440677966101,3.0000000000000004,1.1808391675697596,1.7265603195878743,overload_or_unbounded
4.386440677966101,3.1,1.1832505660664432,1.6742769081355686,overload_or_unbounded
4.386440677966101,3.2,1.1852525609842066,1.624700014738944,overload_or_unbounded
4.386440677966101,3.3000000000000003,1.186876153739675,1.577624800142927,overload_or_unbounded
4.386440677966101,3.4000000000000004,1.1881495097575012,1.532866865031113,overload_or_unbounded
4.386440677966101,3.5000000000000004,1.1890982737001408,1.4902597251021616,overload_or_unbounded
4.386440677966101,3.6,1.1897458435799246,1.4496526568666876,overload_or_unbounded
4.386440677966101,3.7,1.190113609877348,1.4109088512883996,overload_or_unbounded
4.386440677966101,3.8000000000000003,1.1902211647688403,1.3739038244521669,overload_or_unbounded
4.386440677966101,3.9000000000000004,1.1900864857340974,1.3385240439286588,overload_or_unbounded
4.386440677966101,4.0,1.1897260971298371,1.3046657370220416,overload_or_unbounded
4.386440677966101,4.1,1.1891552127542029,1.2722338530830415,overload_or_unbounded
4.386440677966101,4.2,1.188387861960771,1.2411411568823547,overload_or_unbounded
4.386440677966101,4.3,1.1874370014948554,1.2113074339253787,overload_or_unbounded
4.386440677966101,4.3999999999999995,1.1863146149029316,1.182658791744525,overload_or_unbounded
4.386440677966101,4.5,1.1850318010967853,1.1551270437809718,overload_or_unbounded
4.386440677966101,4.6,1.1835988534280484,1.1286491645806151,near_critical
4.386440677966101,4.7,1.1820253304385184,1.1031668067706042,near_critical
4.386440677966101,4.8,1.1803201192909099,1.0786258717248849,near_critical
4.386440677966101,4.9,1.178491492748466,1.0549761270262987,near_critical
4.386440677966101,5.0,1.176547160456068,1.0321708648340013,near_critical
4.386440677966101,5.1,1.1744943151767708,1.0101665961041817,near_critical
4.386440677966101,5.2,1.1723396745533152,0.9889227763181159,near_critical
4.386440677966101,5.3,1.170089518891849,0.9684015589677342,near_critical
4.386440677966101,5.4,1.1677497254029277,0.948567573553916,near_critical
4.386440677966101,5.5,1.1653257992813235,0.9293877252819923,near_critical
4.386440677966101,5.6,1.1628229019599219,0.9108310140049267,near_critical
4.386440677966101,5.7,1.1602458768329547,0.892868370277635,near_critical
4.386440677966101,5.8,1.1575992727090827,0.8754725066543267,near_critical
4.386440677966101,5.9,1.1548873652246339,0.8586177825915978,near_critical
4.386440677966101,6.0,1.1521141764209846,0.8422800815190701,underdriven_or_overconstrained
4.487288135593221,0.1,0.3867134549834265,17.352946984213926,overload_or_unbounded
4.487288135593221,0.2,0.49561111076895537,11.119749286108553,overload_or_unbounded
4.487288135593221,0.30000000000000004,0.5865376027344317,8.773210752765015,overload_or_unbounded
4.487288135593221,0.4,0.6633532058100163,7.441642425347535,overload_or_unbounded
4.487288135593221,0.5,0.7288887246931371,6.541467452966375,overload_or_unbounded
4.487288135593221,0.6,0.7852672037050298,5.872867010760076,overload_or_unbounded
4.487288135593221,0.7000000000000001,0.8341120919894952,5.347001848770432,overload_or_unbounded
4.487288135593221,0.8,0.876686020309694,4.917428471970158,overload_or_unbounded
4.487288135593221,0.9,0.9139857535910854,4.557019364656118,overload_or_unbounded
4.487288135593221,1.0,0.9468086576993704,4.248603256371328,overload_or_unbounded
4.487288135593221,1.1,0.9758001757084562,3.9806332283330326,overload_or_unbounded
4.487288135593221,1.2000000000000002,1.00148835609344,3.744972348527375,overload_or_unbounded
4.487288135593221,1.3000000000000003,1.0243093735671023,3.5356702301419856,overload_or_unbounded
4.487288135593221,1.4000000000000001,1.0446266697055624,3.34824347221002,overload_or_unbounded
4.487288135593221,1.5000000000000002,1.0627454998221382,3.1792301816713113,overload_or_unbounded
4.487288135593221,1.6,1.0789241228687525,3.0259021348464215,overload_or_unbounded
4.487288135593221,1.7000000000000002,1.0933825046910886,2.886071965273836,overload_or_unbounded
4.487288135593221,1.8000000000000003,1.1063091562990646,2.7579599729771878,overload_or_unbounded
4.487288135593221,1.9000000000000001,1.11786655732135,2.640099652549754,overload_or_unbounded
4.487288135593221,2.0,1.1281954947676627,2.531269129150328,overload_or_unbounded
4.487288135593221,2.1,1.1374185620293475,2.4304403898084725,overload_or_unbounded
4.487288135593221,2.2,1.1456430018161279,2.3367410225795058,overload_or_unbounded
4.487288135593221,2.3000000000000003,1.152963032194087,2.2494249283226564,overload_or_unbounded
4.487288135593221,2.4000000000000004,1.1594617621452235,2.1678495870617787,overload_or_unbounded
4.487288135593221,2.5000000000000004,1.1652127787442719,2.091458191000312,overload_or_unbounded
4.487288135593221,2.6,1.170281469804998,2.0197654441386783,overload_or_unbounded
4.487288135593221,2.7,1.1747261320422824,1.9523461610683883,overload_or_unbounded
4.487288135593221,2.8000000000000003,1.1785989042602583,1.8888260284679381,overload_or_unbounded
4.487288135593221,2.9000000000000004,1.181946556972082,1.828874055864165,overload_or_unbounded
4.487288135593221,3.0000000000000004,1.1848111635758114,1.7721963590773786,overload_or_unbounded
4.487288135593221,3.1,1.1872306733085218,1.7185310046934452,overload_or_unbounded
4.487288135593221,3.2,1.1892394023489632,1.6676437064188983,overload_or_unbounded
4.487288135593221,3.3000000000000003,1.1908684563934175,1.6193242107352712,overload_or_unbounded
4.487288135593221,3.4000000000000004,1.1921460956067509,1.573383244326457,overload_or_unbounded
4.487288135593221,3.5000000000000004,1.193098050912528,1.5296499224169093,overload_or_unbounded
4.487288135593221,3.6,1.1937477990271188,1.487969537629142,overload_or_unbounded
4.487288135593221,3.7,1.1941168023823097,1.4482016648223384,overload_or_unbounded
4.487288135593221,3.8000000000000003,1.1942247190568553,1.4102185297515721,overload_or_unbounded
4.487288135593221,3.9000000000000004,1.1940895870014108,1.3739035991248305,overload_or_unbounded
4.487288135593221,4.0,1.193727986155775,1.3391503573505996,overload_or_unbounded
4.487288135593221,4.1,1.193155181492838,1.3058612414230217,overload_or_unbounded
4.487288135593221,4.2,1.1923852495568,1.273946710331569,overload_or_unbounded
4.487288135593221,4.3,1.1914311906756583,1.243324429370834,overload_or_unbounded
4.487288135593221,4.3999999999999995,1.1903050287050185,1.2139185529647676,overload_or_unbounded
4.487288135593221,4.5,1.189017899890144,1.1856590922633359,overload_or_unbounded
4.487288135593221,4.6,1.1875801322064776,1.1584813559383382,overload_or_unbounded
4.487288135593221,4.7,1.1860013163479428,1.1323254543927799,near_critical
4.487288135593221,4.8,1.184290369371058,1.1071358590783462,near_critical
4.487288135593221,4.9,1.1824555918662116,1.0828610098463491,near_critical
4.487288135593221,5.0,1.180504719411265,1.0594529642851944,near_critical
4.487288135593221,5.1,1.1784449689636143,1.0368670838588134,near_critical
4.487288135593221,5.2,1.176283080762177,1.0150617523852228,near_critical
4.487288135593221,5.3,1.1740253562382053,0.9939981230062834,near_critical
4.487288135593221,5.4,1.1716776923714645,0.9736398903180954,near_critical
4.487288135593221,5.5,1.169245612874584,0.9539530847720991,near_critical
4.487288135593221,5.6,1.1667342965419936,0.9349058868326054,near_critical
4.487288135593221,5.7,1.1641486030596795,0.9164684586977406,near_critical
4.487288135593221,5.8,1.161493096537159,0.8986127916663147,near_critical
4.487288135593221,5.9,1.158772066992744,0.8813125674700629,near_critical
4.487288135593221,6.0,1.1559895499967763,0.8645430320950467,near_critical
4.588135593220339,0.1,0.38796309203676405,17.800272714296952,overload_or_unbounded
4.588135593220339,0.2,0.49721264285965855,11.40639512051776,overload_or_unbounded
4.588135593220339,0.30000000000000004,0.5884329573234882,8.999367319066,overload_or_unbounded
4.588135593220339,0.4,0.6654967845625734,7.633473711063077,overload_or_unbounded
4.588135593220339,0.5,0.73124407681859,6.710093952365842,overload_or_unbounded
4.588135593220339,0.6,0.7878047388796531,6.02425827160232,overload_or_unbounded
4.588135593220339,0.7000000000000001,0.8368074659501236,5.484837313140398,overload_or_unbounded
4.588135593220339,0.8,0.8795189688947619,5.044190357623136,overload_or_unbounded
4.588135593220339,0.9,0.9169392336140626,4.674490593960956,overload_or_unbounded
4.588135593220339,1.0,0.9498682026048679,4.358124109239623,overload_or_unbounded
4.588135593220339,1.1,0.978953404644519,4.0832463272306825,overload_or_unbounded
4.588135593220339,1.2000000000000002,1.0047245945592416,3.8415105614009413,overload_or_unbounded
4.588135593220339,1.3000000000000003,1.0276193565294103,3.6268130353652066,overload_or_unbounded
4.588135593220339,1.4000000000000001,1.0480023065667743,3.434554774668593,overload_or_unbounded
4.588135593220339,1.5000000000000002,1.0661796863955078,3.2611846452798177,overload_or_unbounded
4.588135593220339,1.6,1.0824105895129872,3.1039040951394656,overload_or_unbounded
4.588135593220339,1.7000000000000002,1.0969156925688972,2.960469371668998,overload_or_unbounded
4.588135593220339,1.8000000000000003,1.109884115733091,2.8290548976360417,overload_or_unbounded
4.588135593220339,1.9000000000000001,1.1214788636756128,2.7081563639338837,overload_or_unbounded
4.588135593220339,2.0,1.1318411783494002,2.5965203981286664,overload_or_unbounded
4.588135593220339,2.1,1.1410940492976316,2.4930924870449465,overload_or_unbounded
4.588135593220339,2.2,1.1493450657772268,2.396977729629394,overload_or_unbounded
4.588135593220339,2.3000000000000003,1.1566887503132557,2.307410793734696,overload_or_unbounded
4.588135593220339,2.4000000000000004,1.163208480448487,2.2237325964506027,overload_or_unbounded
4.588135593220339,2.5000000000000004,1.1689780810490589,2.1453719765422385,overload_or_unbounded
4.588135593220339,2.6,1.1740631512248112,2.0718311280088426,overload_or_unbounded
4.588135593220339,2.7,1.178522176072317,2.002673904976624,overload_or_unbounded
4.588135593220339,2.8000000000000003,1.1824074628785504,1.937516345043726,overload_or_unbounded
4.588135593220339,2.9000000000000004,1.1857659332922577,1.8760189254366688,overload_or_unbounded
4.588135593220339,3.0000000000000004,1.1886397966686932,1.8178801862046057,overload_or_unbounded
4.588135593220339,3.1,1.191067124875196,1.7628314417917745,overload_or_unbounded
4.588135593220339,3.2,1.1930823449808092,1.7106323664528866,overload_or_unbounded
4.588135593220339,3.3000000000000003,1.194716663197662,1.6610672867365541,overload_or_unbounded
4.588135593220339,3.4000000000000004,1.1959984310113354,1.6139420502231727,overload_or_unbounded
4.588135593220339,3.5000000000000004,1.1969534624930456,1.5690813670550479,overload_or_unbounded
4.588135593220339,3.6,1.1976053102225035,1.526326541794876,overload_or_unbounded
4.588135593220339,3.7,1.1979755059858184,1.485533529410724,overload_or_unbounded
4.588135593220339,3.8000000000000003,1.1980837713854302,1.446571261882408,overload_or_unbounded
4.588135593220339,3.9000000000000004,1.1979482026603498,1.409320201912893,overload_or_unbounded
4.588135593220339,4.0,1.1975854333272735,1.3736710881427667,overload_or_unbounded
4.588135593220339,4.1,1.197010777686767,1.3395238425787839,overload_or_unbounded
4.588135593220339,4.2,1.196238357770382,1.3067866160146988,overload_or_unbounded
4.588135593220339,4.3,1.1952812159157529,1.2753749513141284,overload_or_unbounded
4.588135593220339,4.3999999999999995,1.19415141483272,1.2452110477473701,overload_or_unbounded
4.588135593220339,4.5,1.1928601267525323,1.216223112285915,overload_or_unbounded
4.588135593220339,4.6,1.1914177130247512,1.1883447859830516,overload_or_unbounded
4.588135593220339,4.7,1.1898337953349463,1.1615146354027044,overload_or_unbounded
4.588135593220339,4.8,1.1881173195544703,1.1356757005769602,near_critical
4.588135593220339,4.9,1.1862766130964801,1.1107750922352722,near_critical
4.588135593220339,5.0,1.1843194365358072,1.0867636321025185,near_critical
4.588135593220339,5.1,1.1822530301509326,1.0635955309466847,near_critical
4.588135593220339,5.2,1.1800841559613768,1.0412280998003414,near_critical
4.588135593220339,5.3,1.17781913576102,1.0196214904077647,near_critical
4.588135593220339,5.4,1.175463885585298,0.9987384614812937,near_critical
4.588135593220339,5.5,1.1730239469963255,0.9785441678024818,near_critical
4.588135593220339,5.6,1.1705045155234381,0.9590059695889671,near_critical
4.588135593220339,5.7,1.1679104665563527,0.9400932598775041,near_critical
4.588135593220339,5.8,1.1652463789531813,0.9217773079562426,near_critical
4.588135593220339,5.9,1.1625165565951259,0.90403111712238,near_critical
4.588135593220339,6.0,1.1597250480931869,0.88682929525092,near_critical
4.688983050847458,0.1,0.38916842496099474,18.248041485671052,overload_or_unbounded
4.688983050847458,0.2,0.49875739487623877,11.693324855297583,overload_or_unbounded
4.688983050847458,0.30000000000000004,0.5902611147738294,9.225747875829374,overload_or_unbounded
4.688983050847458,0.4,0.6675643657368335,7.825494990724365,overload_or_unbounded
4.688983050847458,0.5,0.7335159232378227,6.878887463177751,overload_or_unbounded
4.688983050847458,0.6,0.7902523093035598,6.175799473695759,overload_or_unbounded
4.688983050847458,0.7000000000000001,0.8394072792072468,5.622809292801085,overload_or_unbounded
4.688983050847458,0.8,0.882251479260964,5.171077791049697,overload_or_unbounded
4.688983050847458,0.9,0.9197880021450886,4.7920781693679615,overload_or_unbounded
4.688983050847458,1.0,0.9528192756367608,4.467753433981524,overload_or_unbounded
4.688983050847458,1.1,0.9819948402710655,4.185961056409711,overload_or_unbounded
4.688983050847458,1.2000000000000002,1.0078460967290712,3.9381443878544857,overload_or_unbounded
4.688983050847458,1.3000000000000003,1.0308119886880496,3.7180461104374034,overload_or_unbounded
4.688983050847458,1.4000000000000001,1.0512582649574116,3.5209515617490057,overload_or_unbounded
4.688983050847458,1.5000000000000002,1.0694921187003743,3.3432202784006613,overload_or_unbounded
4.688983050847458,1.6,1.085773448372129,3.181983310298194,overload_or_unbounded
4.688983050847458,1.7000000000000002,1.1003236162258037,3.034940462899986,overload_or_unbounded
4.688983050847458,1.8000000000000003,1.1133323299942737,2.90022023627981,overload_or_unbounded
4.688983050847458,1.9000000000000001,1.1249631007743546,2.7762804801893415,overload_or_unbounded
4.688983050847458,2.0,1.1353576093328281,2.6618362934061603,overload_or_unbounded
4.688983050847458,2.1,1.1446392273196992,2.5558066363034286,overload_or_unbounded
4.688983050847458,2.2,1.1529158782527396,2.4572740964454574,overload_or_unbounded
4.688983050847458,2.3000000000000003,1.1602823783218388,2.3654540896296,overload_or_unbounded
4.688983050847458,2.4000000000000004,1.1668223641090905,2.279670953607203,overload_or_unbounded
4.688983050847458,2.5000000000000004,1.1726098898414758,2.199339159489114,overload_or_unbounded
4.688983050847458,2.6,1.1777107584337032,2.1239483788832074,overload_or_unbounded
4.688983050847458,2.7,1.1821836366852285,2.0530514945949054,overload_or_unbounded
4.688983050847458,2.8000000000000003,1.1860809943925443,1.986254885585335,overload_or_unbounded
4.688983050847458,2.9000000000000004,1.1894498989816866,1.9232104883301202,overload_or_unbounded
4.688983050847458,3.0000000000000004,1.1923326909449352,1.8636092596040468,overload_or_unbounded
4.688983050847458,3.1,1.1947675604322072,1.8071757550222534,overload_or_unbounded
4.688983050847458,3.2,1.19678904147138,1.753663603406024,overload_or_unbounded
4.688983050847458,3.3000000000000003,1.198428437226782,1.7028517060030264,overload_or_unbounded
4.688983050847458,3.4000000000000004,1.199714187267061,1.6545410264577887,overload_or_unbounded
4.688983050847458,3.5000000000000004,1.2006721858632008,1.6085518654675761,overload_or_unbounded
4.688983050847458,3.6,1.2013260587686252,1.5647215355854056,overload_or_unbounded
4.688983050847458,3.7,1.2016974046649067,1.5229023683030072,overload_or_unbounded
4.688983050847458,3.8000000000000003,1.2018060064260265,1.4829599985627129,overload_or_unbounded
4.688983050847458,3.9000000000000004,1.2016700165128198,1.4447718820872297,overload_or_unbounded
4.688983050847458,4.0,1.2013061201193864,1.4082260090297807,overload_or_unbounded
4.688983050847458,4.1,1.2007296791251234,1.373219783918832,overload_or_unbounded
4.688983050847458,4.2,1.1999548594362457,1.3396590470663332,overload_or_unbounded
4.688983050847458,4.3,1.1989947439106303,1.307457216802822,overload_or_unbounded
4.688983050847458,4.3999999999999995,1.1978614327348305,1.2765345353085165,overload_or_unbounded
4.688983050847458,4.5,1.1965661328502477,1.2468174035895332,overload_or_unbounded
4.688983050847458,4.6,1.19511923779733,1.2182377934290032,overload_or_unbounded
4.688983050847458,4.7,1.1935303991545272,1.190732726022719,overload_or_unbounded
4.688983050847458,4.8,1.1918085905864375,1.164243808565459,overload_or_unbounded
4.688983050847458,4.9,1.189962165378022,1.1387168213484253,near_critical
4.688983050847458,5.0,1.1879989082148494,1.1141013490089429,near_critical
4.688983050847458,5.1,1.1859260818696702,1.0903504504793764,near_critical
4.688983050847458,5.2,1.183750469370407,1.0674203629443388,near_critical
4.688983050847458,5.3,1.1814784121516388,1.0452702357587176,near_critical
4.688983050847458,5.4,1.179115844628881,1.023861890824168,near_critical
4.688983050847458,5.5,1.1766683255809043,1.003159606385076,near_critical
4.688983050847458,5.6,1.1741410666786378,0.9831299216000157,near_critical
4.688983050847458,5.7,1.1715389584587748,0.9637414595825752,near_critical
4.688983050847458,5.8,1.1688665940051322,0.9449647668951485,near_critical
4.688983050847458,5.9,1.1661282905703119,0.9267721677284597,near_critical
4.688983050847458,6.0,1.163328109343635,0.9091376312144539,near_critical
4.7898305084745765,0.1,0.3903317688284386,18.69623014761301,overload_or_unbounded
4.7898305084745765,0.2,0.5002483338102741,11.980523655490126,overload_or_unbounded
4.7898305084745765,0.30000000000000004,0.5920255864113512,9.45234071863547,overload_or_unbounded
4.7898305084745765,0.4,0.6695599205177277,8.017696336369063,overload_or_unbounded
4.7898305084745765,0.5,0.7357086274662211,7.047839258371325,overload_or_unbounded
4.7898305084745765,0.6,0.7926146160036828,6.327482781995502,overload_or_unbounded
4.7898305084745765,0.7000000000000001,0.8419165251992653,5.760910654269065,overload_or_unbounded
4.7898305084745765,0.8,0.8848887997168678,5.298084211864129,overload_or_unbounded
4.7898305084745765,0.9,0.9225375307887631,4.909776011316468,overload_or_unbounded
4.7898305084745765,1.0,0.9556675448950015,4.577485562497075,overload_or_unbounded
4.7898305084745765,1.1,0.984930324246687,4.288772105271398,overload_or_unbounded
4.7898305084745765,1.2000000000000002,1.0108588580446238,4.034868831686591,overload_or_unbounded
4.7898305084745765,1.3000000000000003,1.0338934021034571,3.809364738389008,overload_or_unbounded
4.7898305084745765,1.4000000000000001,1.0544007985680466,3.607429366529419,overload_or_unbounded
4.7898305084745765,1.5000000000000002,1.0726891588962595,3.425332839594157,overload_or_unbounded
4.7898305084745765,1.6,1.0890191584595383,3.260135743439254,overload_or_unbounded
4.7898305084745765,1.7000000000000002,1.1036128212307272,3.1094813886321386,overload_or_unbounded
4.7898305084745765,1.8000000000000003,1.1166604220373413,2.971452309489196,overload_or_unbounded
4.7898305084745765,1.9000000000000001,1.1283259607610496,2.844468479135349,overload_or_unbounded
4.7898305084745765,2.0,1.1387515416959315,2.7272134379938158,overload_or_unbounded
4.7898305084745765,2.1,1.1480609052877193,2.618579595111456,overload_or_unbounded
4.7898305084745765,2.2,1.1563622976707035,2.5176270055604064,overload_or_unbounded
4.7898305084745765,2.3000000000000003,1.163750818469467,2.4235518150292656,overload_or_unbounded
4.7898305084745765,2.4000000000000004,1.170310354281517,2.335661766383875,overload_or_unbounded
4.7898305084745765,2.5000000000000004,1.1761151807046488,2.253356949607686,overload_or_unbounded
4.7898305084745765,2.6,1.1812312973586785,2.1761145021744626,overload_or_unbounded
4.7898305084745765,2.7,1.1857175464161325,2.1034763252805964,overload_or_unbounded
4.7898305084745765,2.8000000000000003,1.1896265545218292,2.0350391301929114,overload_or_unbounded
4.7898305084745765,2.9000000000000004,1.1930055298007871,1.9704463046271328,overload_or_unbounded
4.7898305084745765,3.0000000000000004,1.1958969393140124,1.9093812149725418,overload_or_unbounded
4.7898305084745765,3.1,1.1983390873735025,1.851561651677156,overload_or_unbounded
4.7898305084745765,3.2,1.2003666112399431,1.7967351924597879,overload_or_unbounded
4.7898305084745765,3.3000000000000003,1.2020109076524284,1.7446753081796418,overload_or_unbounded
4.7898305084745765,3.4000000000000004,1.2033005011942055,1.6951780739655158,overload_or_unbounded
4.7898305084745765,3.5000000000000004,1.2042613635421822,1.6480593769347247,overload_or_unbounded
4.7898305084745765,3.6,1.2049171910744103,1.6031525338871393,overload_or_unbounded
4.7898305084745765,3.7,1.205289647037551,1.5603062494402742,overload_or_unbounded
4.7898305084745765,3.8000000000000003,1.2053985734426673,1.5193828584072158,overload_or_unbounded
4.7898305084745765,3.9000000000000004,1.2052621770138714,1.4802568067106476,overload_or_unbounded
4.7898305084745765,4.0,1.2048971928224295,1.4428133334390618,overload_or_unbounded
4.7898305084745765,4.1,1.204319028669111,1.4069473232818965,overload_or_unbounded
4.7898305084745765,4.2,1.2035418928063721,1.3725623039026662,overload_or_unbounded
4.7898305084745765,4.3,1.202578907200768,1.3395695671065708,overload_or_unbounded
4.7898305084745765,4.3999999999999995,1.201442208210023,1.3078873961485071,overload_or_unbounded
4.7898305084745765,4.5,1.2001430362765262,1.2774403843756925,overload_or_unbounded
4.7898305084745765,4.6,1.198691816010208,1.2481588327357585,overload_or_unbounded
4.7898305084745765,4.7,1.1970982278410487,1.2199782156072139,overload_or_unbounded
4.7898305084745765,4.8,1.1953712722586842,1.192838706003899,overload_or_unbounded
4.7898305084745765,4.9,1.193519327518608,1.166684752531161,overload_or_unbounded
4.7898305084745765,5.0,1.1915502015772035,1.141464701578704,near_critical
4.7898305084745765,5.1,1.1894711789178778,1.1171304591631517,near_critical
4.7898305084745765,5.2,1.187289062845106,1.0936371876141688,near_critical
4.7898305084745765,5.3,1.1850102137499616,1.0709430329572727,near_critical
4.7898305084745765,5.4,1.1826405837877487,1.0490088794049524,near_critical
4.7898305084745765,5.5,1.1801857483541345,1.0277981278424604,near_critical
4.7898305084745765,5.6,1.177650934699332,1.0072764955993683,near_critical
4.7898305084745765,5.7,1.1750410479793498,0.98741183514411,near_critical
4.7898305084745765,5.8,1.1723606950081418,0.9681739696355959,near_critical
4.7898305084745765,5.9,1.169614205943903,0.9495345435212496,near_critical
4.7898305084745765,6.0,1.166805654116096,0.9314668865909852,near_critical
4.890677966101695,0.1,0.39145528017675557,19.14481713474624,overload_or_unbounded
4.890677966101695,0.2,0.5016882234756719,12.267977702025858,overload_or_unbounded
4.890677966101695,0.30000000000000004,0.5937296431086156,9.679134944575763,overload_or_unbounded
